1	1	116.6791898	40.32448107
2	2	116.6624201	40.32048921
3	3	116.6379396	40.32392016
4	2	116.6505201	40.33121907
5	2	116.6504101	40.33093907
6	4	116.5574298	40.28164051
7	5	116.5623597	40.33330133
8	6	116.6405398	40.3351599
9	7	116.6390297	40.33591006
10	8	116.57258	40.30201077
11	9	116.6646401	40.32030942
12	10	116.66871	40.31994988
13	10	116.5594797	40.33833124
14	2	116.6404697	40.32389987
15	11	116.6411697	40.3242298
16	10	116.5641898	40.32178124
17	7	116.7509394	40.79395085
18	12	116.5578497	40.27911056
19	2	116.6305894	40.32450082
20	2	116.6301295	40.3340908
21	13	116.6307096	40.33943076
22	14	116.6311795	40.33778074
23	9	116.6334496	40.33730058
24	11	116.6967196	40.39125027
25	15	116.6384596	40.31207013
26	11	116.6661202	40.30836939
27	2	116.6463701	40.34690945
28	5	116.6594505	40.6104992
29	2	116.57611	40.30043047
30	16	116.7356998	40.33139044
31	16	116.7205902	40.2858794
32	5	116.4237001	40.35327968
33	16	116.5475302	40.41406941
34	17	116.6627003	40.48130954
35	16	116.5041598	40.95546086
36	18	116.4994999	40.96374072
37	19	116.5050198	40.95508088
38	11	116.7059703	40.3454793
39	19	116.6845097	40.2907809
40	20	116.6219595	40.29904131
41	17	116.5093395	40.33607083
42	21	116.6307695	40.33490076
43	7	116.6349197	40.29295068
44	22	116.6288994	40.32908088
45	22	116.6600105	40.40788878
46	23	116.6308194	40.31984085
47	16	116.7603802	40.75989
48	21	116.6270194	40.32457098
49	17	116.5056697	40.95357087
50	21	116.5297603	40.41819889
51	24	116.7109002	40.84421874
52	23	116.6382196	40.32606012
53	25	116.6382896	40.32644012
54	2	116.6394797	40.32761999
55	2	116.6905294	40.37082094
56	26	116.6356795	40.32134041
57	10	116.6281494	40.319331
58	2	116.6744597	40.35711084
59	24	116.6376496	40.32138019
60	7	116.6503606	40.62811904
61	9	116.6705299	40.34765044
62	2	116.66808	40.34705015
63	21	116.6648803	40.3851694
64	2	116.7004104	40.3243101
65	2	116.6537404	40.29116871
66	2	116.6524704	40.29074876
67	2	116.6447805	40.27243956
68	21	116.6235599	40.37637116
69	27	116.6370395	40.32022026
70	16	116.64818	40.31730908
71	2	116.6926894	40.36947077
72	2	116.6912097	40.34802108
73	28	116.6226799	40.37492111
74	29	116.6175399	40.3629006
75	16	116.6279497	41.00147126
76	30	116.4858102	40.9628792
77	31	116.6230694	40.89813129
78	5	116.6604402	40.47251939
79	32	116.6364995	40.31508034
80	21	116.6758599	40.29079035
81	7	116.5543497	40.37917051
82	5	116.5547097	40.38255048
83	14	116.6873495	40.39739088
84	9	116.5765996	40.36305039
85	9	116.5778597	40.36386022
86	5	116.5915902	40.36392878
87	9	116.6307296	40.33936076
88	7	116.7027204	40.32641981
89	5	116.3479005	40.42483938
90	5	116.4176301	40.44862901
91	5	116.4503299	40.44952113
92	5	116.4405499	40.43434099
93	2	116.6772596	40.34773112
94	11	116.6821797	40.40849081
95	5	116.6843394	40.37943106
96	5	116.6825894	40.37662108
97	4	116.6455799	40.32409934
98	11	116.6282894	40.32461094
99	17	116.6656003	40.38849942
100	25	116.6371595	40.31602026
101	2	116.5449403	40.2813892
102	31	116.6507006	40.62770902
103	5	116.6922299	40.66117075
104	11	116.6299494	40.31705093
105	9	116.5674198	40.69536129
106	16	116.5614798	40.89352075
107	11	116.6468	40.30775916
108	29	116.6521101	40.31305882
109	15	116.6510001	40.31081886
110	2	116.6486901	40.310419
111	20	116.6534802	40.30892875
112	33	116.6897395	40.39246081
113	11	116.6852697	40.40696088
114	7	116.5616197	40.33816134
115	34	116.5597697	40.33782126
116	16	116.5577597	40.33811112
117	9	116.6318795	40.33479069
118	5	116.6266095	40.3365709
119	4	116.5628195	40.39516086
120	2	116.7118506	40.44868896
