122	35	451	0.001130688
123	37	38	5.85E-04
124	37	768	5.85E-04
125	37	769	5.85E-04
126	37	1629	5.85E-04
127	37	767	7.10E-04
128	37	766	0.001107302
129	37	753	0.001148794
130	37	754	0.001148794
131	37	1075	0.001148794
132	38	37	5.85E-04
133	38	768	5.85E-04
134	38	769	5.85E-04
135	38	1629	5.85E-04
136	38	767	7.10E-04
137	38	766	0.001107302
138	38	753	0.001148794
139	38	754	0.001148794
140	38	1075	0.001148794
141	39	412	6.82E-04
142	39	104	6.82E-04
143	40	662	4.02E-04
144	40	883	4.10E-04
145	40	795	5.88E-04
146	40	1600	7.68E-04
147	40	2147	0.001025172
148	41	1662	3.80E-04
149	42	43	3.00E-04
150	43	42	3.00E-04
151	44	51	0.001117968
152	44	414	0.001117968
153	44	2349	0.001181065
154	44	1819	0.001181065
155	45	147	4.99E-04
156	45	688	5.55E-04
157	45	1257	8.75E-04
158	45	1859	0.001170253
159	47	48	6.87E-04
160	47	212	6.87E-04
161	48	47	6.87E-04
162	48	212	6.87E-04
163	49	1436	0.001015287
164	49	689	0.001140911
165	49	14	0.001140911
166	51	414	7.37E-04
167	51	2349	8.12E-04
168	51	1819	8.12E-04
169	51	2232	9.58E-04
170	51	302	0.001070087
171	51	44	0.001117968
172	53	54	8.75E-04
173	54	53	8.75E-04
174	55	1304	5.16E-04
175	55	2039	5.56E-04
176	55	1195	6.02E-04
177	55	1305	6.29E-04
178	55	1306	7.51E-04
179	55	1718	8.12E-04
180	55	1307	8.68E-04
181	55	1809	0.001099803
182	55	2131	0.001108543
183	55	2413	0.001125099
184	56	2094	5.09E-04
185	56	2413	5.73E-04
186	56	2131	5.81E-04
187	56	2105	6.26E-04
188	56	2133	7.54E-04
189	56	1307	7.91E-04
190	56	2099	8.57E-04
191	56	1306	8.80E-04
192	56	1718	8.88E-04
193	56	2591	9.60E-04
194	56	1305	0.001000384
195	56	2295	0.001029403
196	56	292	0.001075959
197	56	1304	0.00110898
198	57	851	6.15E-04
199	57	1915	6.15E-04
200	57	1185	7.96E-04
201	57	995	9.38E-04
202	57	852	0.001054218
203	58	2600	6.67E-04
204	60	1848	6.61E-04
205	60	1931	9.52E-04
206	60	1932	9.52E-04
207	60	1977	9.52E-04
208	60	1930	0.00113078
209	60	1059	0.00113078
210	61	1829	6.44E-04
211	61	2313	7.26E-04
212	61	2314	7.26E-04
213	61	2350	7.26E-04
214	61	1821	7.26E-04
215	61	1822	7.26E-04
216	61	243	7.71E-04
217	61	267	8.47E-04
218	62	1994	3.90E-04
219	62	2207	3.90E-04
220	62	537	5.56E-04
221	62	1119	9.31E-04
222	62	346	9.31E-04
223	62	2285	0.001025952
224	63	321	5.40E-04
225	65	66	0.001163625
226	68	1463	3.23E-04
227	68	1752	3.58E-04
228	68	1052	4.18E-04
229	68	895	4.31E-04
230	68	1720	5.23E-04
231	68	165	5.30E-04
232	68	2262	5.88E-04
233	68	898	6.30E-04
234	68	1406	6.45E-04
235	68	233	6.68E-04
236	68	1467	6.99E-04
237	68	493	8.10E-04
238	68	79	8.97E-04
239	68	78	9.92E-04
240	68	2065	0.001015048
241	68	1704	0.001028171
242	68	2047	0.001030636
243	68	2420	0.001051719
244	68	1757	0.001077096
245	68	919	0.001078621
246	68	960	0.001084948
247	68	2037	0.001099036
248	68	2446	0.001123761
249	68	2012	0.001143027
250	68	2046	0.001152881
251	68	1898	0.001195619
252	69	2396	3.99E-04
253	69	2158	4.98E-04
254	69	2411	7.66E-04
255	69	694	7.72E-04
256	69	127	7.82E-04
257	69	1703	8.07E-04
258	69	2242	8.15E-04
259	69	2302	8.51E-04
260	69	1887	8.51E-04
261	69	1919	8.51E-04
262	69	2154	8.51E-04
263	69	2581	8.65E-04
264	69	663	8.83E-04
265	69	2390	8.92E-04
266	69	847	9.32E-04
267	69	1716	9.43E-04
268	69	1834	0.001011249
269	69	1405	0.00101167
270	69	1706	0.001052853
271	69	2629	0.001056585
272	69	123	0.001056585
273	69	2444	0.001061214
274	69	2299	0.001084898
275	69	2153	0.001092757
276	69	2260	0.001129254
277	69	2161	0.001138743
278	69	897	0.001142702
279	69	2281	0.001152484
280	69	896	0.001179533
281	69	2058	0.001181293
282	71	675	2.46E-04
283	71	2408	4.90E-04
284	72	2312	3.65E-04
285	72	138	3.65E-04
286	72	530	3.65E-04
287	72	653	0.001105888
288	72	2362	0.001114783
289	73	674	3.82E-04
290	77	1342	5.88E-04
291	78	919	6.28E-04
292	78	79	6.46E-04
293	78	2012	6.92E-04
294	78	493	7.01E-04
295	78	233	8.22E-04
296	78	895	8.25E-04
297	78	2353	8.28E-04
298	78	2258	8.28E-04
299	78	164	8.43E-04
300	78	1463	9.27E-04
301	78	1752	9.83E-04
302	78	68	9.92E-04
303	78	1451	0.001038986
304	78	1052	0.001043115
305	78	1720	0.001148618
306	78	165	0.001155451
307	78	2446	0.001163012
308	78	451	0.001177071
309	79	493	6.06E-04
310	79	78	6.46E-04
311	79	233	7.28E-04
312	79	895	7.30E-04
313	79	919	7.33E-04
314	79	2012	7.97E-04
315	79	1463	8.32E-04
316	79	1752	8.88E-04
317	79	68	8.97E-04
318	79	2353	9.33E-04
319	79	2258	9.33E-04
320	79	164	9.48E-04
321	79	1052	9.48E-04
322	79	1720	0.001053872
323	79	165	0.001060706
324	79	2446	0.001068266
325	79	2262	0.001119119
326	79	1451	0.001143981
327	79	898	0.001161181
328	79	1406	0.001175301
329	81	1216	3.18E-04
330	83	1631	8.22E-04
331	84	275	7.73E-04
332	84	2627	7.73E-04
333	84	450	7.73E-04
334	84	483	7.73E-04
335	84	1122	0.001031874
336	90	91	4.54E-04
337	90	2089	4.61E-04
338	90	2587	5.98E-04
339	90	519	6.61E-04
340	90	2486	7.00E-04
341	90	2088	7.37E-04
342	90	2291	7.87E-04
343	90	610	8.27E-04
344	90	621	8.59E-04
345	90	1516	8.71E-04
346	90	1341	9.04E-04
347	90	2108	9.28E-04
348	90	2322	9.45E-04
349	90	30	9.70E-04
350	90	1423	0.001027552
351	90	1422	0.001121272
352	90	2479	0.001153164
353	91	2587	4.51E-04
354	91	90	4.54E-04
355	91	2486	5.54E-04
356	91	2089	5.66E-04
357	91	2088	5.90E-04
358	91	2291	6.40E-04
359	91	1516	7.24E-04
360	91	519	7.65E-04
361	91	30	8.23E-04
362	91	610	9.31E-04
363	91	621	9.64E-04
364	91	1341	0.001008882
365	91	2108	0.001032999
366	91	2322	0.001049264
367	91	1423	0.001132158
368	91	203	0.001191348
369	92	446	4.50E-04
370	92	1967	4.50E-04
371	92	447	5.67E-04
372	92	2310	8.37E-04
373	95	1068	8.94E-04
374	96	2359	0.001112313
375	97	98	8.10E-04
376	97	2359	8.67E-04
377	97	99	9.92E-04
378	97	1400	0.001106526
379	98	99	7.19E-04
380	98	97	8.10E-04
381	98	1400	8.34E-04
382	98	2359	0.001068946
383	98	2213	0.001137762
384	99	1400	2.20E-04
385	99	2213	6.23E-04
386	99	1006	7.04E-04
387	99	98	7.19E-04
388	99	1147	9.18E-04
389	99	1997	9.65E-04
390	99	97	9.92E-04
391	99	667	0.001070641
392	101	1191	5.61E-04
393	101	1623	5.61E-04
394	101	2631	7.63E-04
395	101	1603	7.63E-04
396	101	1646	7.63E-04
397	102	368	0.001044498
398	103	2355	0.001179627
399	104	39	6.82E-04
400	104	412	6.82E-04
401	105	533	3.41E-04
402	105	579	3.41E-04
403	109	2468	7.89E-04
404	109	227	9.50E-04
405	109	2265	9.51E-04
406	110	513	7.12E-04
407	110	1190	7.51E-04
408	110	1317	8.95E-04
409	110	1420	9.21E-04
410	113	1141	4.06E-04
411	113	942	4.06E-04
412	115	695	3.67E-04
413	115	1723	4.17E-04
414	115	2054	5.11E-04
415	115	157	6.37E-04
416	116	217	4.15E-04
417	116	381	7.37E-04
418	116	2459	0.001048612
419	117	1849	5.65E-04
420	117	379	5.89E-04
421	117	467	7.66E-04
422	117	738	7.91E-04
423	117	249	9.07E-04
424	117	1194	9.92E-04
425	118	453	3.27E-06
426	118	2485	5.88E-04
427	119	2287	6.32E-04
428	119	1765	6.32E-04
429	119	849	7.79E-04
430	119	2500	7.81E-04
431	119	2602	8.87E-04
432	120	727	4.19E-04
433	120	728	5.56E-04
434	120	676	6.14E-04
435	120	733	8.33E-04
436	120	2453	9.79E-04
437	120	760	9.96E-04
438	120	736	0.001063738
439	120	231	0.001148102
440	123	2629	2.67E-04
441	123	2299	2.96E-04
442	123	1834	3.04E-04
443	123	2260	3.40E-04
444	123	2161	3.49E-04
445	123	2058	3.92E-04
446	123	1716	3.94E-04
447	123	2390	4.41E-04
448	123	2300	4.70E-04
449	123	2261	4.74E-04
450	123	2302	4.75E-04
451	123	1887	4.75E-04
452	123	1919	4.75E-04
453	123	2154	4.75E-04
454	123	2242	5.02E-04
455	123	1898	5.17E-04
456	123	2046	5.57E-04
457	123	2581	6.05E-04
458	123	2037	6.05E-04
459	123	1757	6.41E-04
460	123	1704	6.76E-04
461	123	2420	6.78E-04
462	123	2411	6.97E-04
463	123	2065	7.24E-04
464	123	694	8.30E-04
465	123	127	9.86E-04
466	123	1703	0.001011256
467	123	1467	0.001021684
468	123	2047	0.001037004
469	123	69	0.001056585
470	123	2396	0.001075132
471	123	898	0.001084744
472	123	1406	0.001086812
473	123	663	0.001087324
474	123	960	0.001091316
475	123	2262	0.00113202
476	123	2158	0.001174183
477	123	1720	0.001188082
478	125	1706	8.72E-04
479	125	847	0.001013808
480	126	8	0.001165462
481	127	1703	3.98E-04
482	127	663	4.74E-04
483	127	1405	6.03E-04
484	127	2153	6.84E-04
485	127	2411	6.96E-04
486	127	694	7.02E-04
487	127	2281	7.44E-04
488	127	2242	7.45E-04
489	127	2302	7.81E-04
490	127	1887	7.81E-04
491	127	1919	7.81E-04
492	127	2154	7.81E-04
493	127	69	7.82E-04
494	127	2581	7.94E-04
495	127	2396	8.01E-04
496	127	2390	8.22E-04
497	127	1716	8.73E-04
498	127	2158	9.00E-04
499	127	1834	9.41E-04
500	127	2629	9.86E-04
501	127	123	9.86E-04
502	127	2299	0.001014577
503	127	2260	0.001058933
504	127	2161	0.001068422
505	127	2058	0.001110972
506	127	2300	0.001188752
507	127	2261	0.001193133
508	129	130	9.52E-04
509	129	131	0.001048393
510	130	131	3.16E-04
511	130	421	7.85E-04
512	130	274	0.001012262
513	131	421	7.37E-04
514	131	274	9.64E-04
515	132	130	7.76E-04
516	132	131	8.73E-04
517	132	593	0.001026661
518	132	877	0.001026661
519	132	129	0.001026661
520	133	1235	2.25E-04
521	133	1303	7.73E-04
522	137	646	1.55E-06
523	137	467	0.001019883
524	138	2312	3.65E-04
525	138	72	3.65E-04
526	138	530	3.65E-04
527	138	653	0.001105888
528	138	2362	0.001114783
529	139	1112	4.88E-04
530	139	1697	4.88E-04
531	139	1698	4.88E-04
532	139	955	4.88E-04
533	139	956	4.88E-04
534	139	957	4.88E-04
535	139	958	4.88E-04
536	139	31	4.88E-04
537	139	2150	5.45E-04
538	139	2149	5.82E-04
539	140	837	0.001131832
540	142	2117	4.19E-04
541	142	1070	7.51E-04
542	142	2138	0.001055731
543	142	2382	0.00109948
544	142	1577	0.001171113
545	142	2610	0.001183376
546	142	2139	0.001183376
547	143	1337	3.98E-04
548	143	2306	4.46E-04
549	143	1760	4.69E-04
550	143	2402	5.03E-04
551	143	190	5.07E-04
552	143	2601	5.45E-04
553	143	2017	5.78E-04
554	143	2582	6.59E-04
555	143	359	6.87E-04
556	143	858	7.38E-04
557	143	1561	7.64E-04
558	143	1759	7.64E-04
559	143	1949	7.64E-04
560	143	859	7.86E-04
561	143	967	7.98E-04
562	143	360	8.48E-04
563	143	860	8.55E-04
564	143	1366	8.77E-04
565	144	635	5.80E-04
566	144	162	6.34E-04
567	144	158	7.21E-04
568	144	2063	8.65E-04
569	144	1950	0.001011625
570	144	2060	0.001048745
571	144	2096	0.001060368
572	144	2240	0.001085863
573	144	1182	0.001142935
574	146	206	2.60E-04
575	146	2491	3.23E-04
576	146	237	4.08E-04
577	146	2315	5.45E-04
578	146	154	5.81E-04
579	146	390	8.06E-04
580	146	855	8.42E-04
581	146	1810	0.001002154
582	146	2157	0.001040033
583	146	1804	0.001061513
584	146	1377	0.001065227
585	146	1465	0.001085908
586	146	1562	0.001091189
587	146	2307	0.001107761
588	146	2276	0.001123106
589	146	807	0.001125337
590	146	2009	0.0011392
591	146	1771	0.001159485
592	146	200	0.001169623
593	146	1071	0.001169623
594	147	45	4.99E-04
595	147	688	5.55E-04
596	147	1257	8.75E-04
597	147	1859	0.001170253
598	149	1792	9.24E-04
599	150	6	4.77E-04
600	150	815	4.77E-04
601	151	388	8.02E-04
602	151	387	0.001142101
603	152	1271	5.52E-04
604	152	1767	5.52E-04
605	152	889	5.52E-04
606	152	781	6.51E-04
607	152	1177	6.67E-04
608	152	1897	7.73E-04
609	152	783	8.29E-04
610	152	782	9.46E-04
611	152	982	0.001167913
612	153	639	3.81E-04
613	153	808	5.91E-04
614	153	393	0.001063592
615	154	2315	3.20E-04
616	154	237	4.64E-04
617	154	2491	5.22E-04
618	154	146	5.81E-04
619	154	206	6.02E-04
620	154	1810	6.98E-04
621	154	1377	7.61E-04
622	154	2009	8.35E-04
623	154	2403	9.00E-04
624	154	2050	9.56E-04
625	154	2010	0.001000973
626	154	2006	0.001083925
627	154	2277	0.001092967
628	154	191	0.001121865
629	154	390	0.001148621
630	154	855	0.001184755
631	156	1628	0.001021731
632	157	968	9.91E-04
633	157	969	9.91E-04
634	158	2063	4.65E-04
635	158	1950	6.11E-04
636	158	2060	6.48E-04
637	158	2096	6.60E-04
638	158	2240	6.85E-04
639	158	1182	7.42E-04
640	158	2418	8.83E-04
641	158	2455	9.28E-04
642	158	1347	9.48E-04
643	158	717	0.001009146
644	159	200	6.53E-04
645	159	1071	6.53E-04
646	160	1346	7.21E-04
647	160	2283	7.82E-04
648	160	2038	0.001081097
649	160	1181	0.001141793
650	161	2275	5.10E-04
651	161	2156	6.03E-04
652	162	158	3.98E-04
653	162	2063	5.42E-04
654	162	1950	6.89E-04
655	162	2060	7.26E-04
656	162	2096	7.37E-04
657	162	2240	7.63E-04
658	162	1182	8.20E-04
659	162	2418	9.61E-04
660	162	2455	0.001006097
661	162	1347	0.001025845
662	162	717	0.001086829
663	163	1487	0.001184386
664	164	2353	5.65E-04
665	164	2258	5.65E-04
666	164	919	5.77E-04
667	164	1451	5.98E-04
668	164	2012	6.53E-04
669	164	451	7.36E-04
670	164	1547	8.30E-04
671	164	78	8.43E-04
672	164	79	9.48E-04
673	164	493	0.001002762
674	164	1403	0.001011485
675	164	1769	0.001095016
676	164	233	0.00112419
677	164	895	0.001127002
678	165	1720	3.88E-04
679	165	1052	4.14E-04
680	165	1752	4.41E-04
681	165	2262	4.53E-04
682	165	1463	4.86E-04
683	165	898	4.95E-04
684	165	1406	5.09E-04
685	165	68	5.30E-04
686	165	1467	5.64E-04
687	165	895	5.95E-04
688	165	233	8.32E-04
689	165	2065	8.80E-04
690	165	1704	8.93E-04
691	165	2047	8.95E-04
692	165	2420	9.17E-04
693	165	1757	9.42E-04
694	165	960	9.50E-04
695	165	2037	9.64E-04
696	165	493	9.73E-04
697	165	2046	0.001017666
698	165	1898	0.001060404
699	165	79	0.001060706
700	165	541	0.001078793
701	165	2261	0.001116882
702	165	2300	0.001136652
703	165	2239	0.001152439
704	165	78	0.001155451
705	165	2058	0.001178928
706	166	160	8.22E-04
707	166	1346	0.001003885
708	166	2283	0.001064417
709	167	2415	8.18E-04
710	168	1359	3.56E-04
711	168	890	3.56E-04
712	168	437	3.56E-04
713	168	448	3.56E-04
714	168	459	3.56E-04
715	168	758	0.001070205
716	168	1709	0.001070205
717	169	325	3.32E-04
718	169	1501	4.46E-04
719	169	2234	4.89E-04
720	169	1595	6.40E-04
721	169	1594	6.93E-04
722	170	171	4.30E-04
723	170	1486	4.98E-04
724	170	1298	9.38E-04
725	170	2145	9.38E-04
726	170	1914	9.66E-04
727	171	170	4.30E-04
728	171	1486	4.98E-04
729	171	1298	9.38E-04
730	171	2145	9.38E-04
731	171	1914	9.66E-04
732	176	867	4.87E-04
733	176	445	4.87E-04
734	177	2482	4.33E-04
735	177	1397	4.33E-04
736	177	1498	4.93E-04
737	177	1111	5.97E-04
738	177	2483	7.43E-04
739	177	2462	8.67E-04
740	177	397	8.67E-04
741	177	516	8.67E-04
742	177	1368	9.60E-04
743	177	2071	0.001042699
744	177	517	0.001109883
745	179	1619	2.37E-04
746	180	1572	7.12E-04
747	180	946	7.12E-04
748	180	945	7.12E-04
749	180	1352	8.05E-04
750	180	2192	8.31E-04
751	180	2395	0.001194598
752	180	1553	0.001194598
753	180	220	0.001194598
754	182	560	7.00E-04
755	184	1593	3.58E-04
756	184	874	3.58E-04
757	184	875	3.58E-04
758	184	876	3.58E-04
759	184	456	3.58E-04
760	184	584	5.69E-04
761	184	1285	5.69E-04
762	184	1213	8.17E-04
763	189	2279	5.74E-04
764	189	631	5.80E-04
765	189	1899	5.80E-04
766	189	2003	6.39E-04
767	189	1528	7.51E-04
768	189	491	0.001030807
769	190	2306	3.81E-04
770	190	1760	4.03E-04
771	190	2402	4.37E-04
772	190	2601	4.80E-04
773	190	2017	5.12E-04
774	190	2582	5.94E-04
775	190	359	6.21E-04
776	190	858	6.73E-04
777	190	1561	6.98E-04
778	190	1759	6.98E-04
779	190	1949	6.98E-04
780	190	859	7.21E-04
781	190	967	7.32E-04
782	190	360	7.83E-04
783	190	860	7.89E-04
784	190	1366	8.12E-04
785	191	719	3.94E-04
786	191	2159	4.30E-04
787	191	1705	4.60E-04
788	191	2007	4.77E-04
789	191	1764	5.44E-04
790	191	1770	5.44E-04
791	191	2135	5.44E-04
792	191	2132	5.44E-04
793	191	2307	5.78E-04
794	191	2006	5.83E-04
795	191	855	6.05E-04
796	191	2276	6.08E-04
797	191	1465	6.33E-04
798	191	2157	6.69E-04
799	191	1337	7.90E-04
800	191	143	7.98E-04
801	191	2306	8.38E-04
802	191	1760	8.61E-04
803	191	2402	8.95E-04
804	191	190	8.99E-04
805	191	2601	9.37E-04
806	191	2017	9.70E-04
807	191	1804	0.001019972
808	191	1562	0.001049648
809	191	2582	0.001051514
810	191	359	0.001079037
811	191	807	0.001083796
812	191	1771	0.001117944
813	191	858	0.001130188
814	191	1561	0.001155992
815	191	1759	0.001155992
816	191	1949	0.001155992
817	191	920	0.001160485
818	191	859	0.001178446
819	191	967	0.001190017
820	194	912	3.27E-04
821	194	362	5.50E-04
822	194	1188	6.28E-04
823	194	648	6.28E-04
824	194	1396	6.28E-04
825	194	1477	9.31E-04
826	194	1969	0.001080097
827	195	2121	5.14E-04
828	195	2067	6.14E-04
829	195	254	7.42E-04
830	195	1969	9.70E-04
831	196	1410	4.16E-04
832	196	28	4.16E-04
833	196	951	4.16E-04
834	196	2603	9.53E-04
835	196	430	9.53E-04
836	198	1506	9.40E-04
837	200	1071	3.39E-04
838	200	159	6.53E-04
839	200	206	0.00115163
840	200	146	0.001169623
841	201	1841	6.28E-04
842	201	922	7.70E-04
843	201	923	9.93E-04
844	201	1462	0.001159397
845	203	2477	4.69E-04
846	203	2084	5.84E-04
847	203	2428	6.06E-04
848	203	1083	6.43E-04
849	203	2354	6.95E-04
850	203	30	7.28E-04
851	203	1516	8.24E-04
852	203	2291	9.11E-04
853	203	2088	9.61E-04
854	203	2486	0.001012902
855	203	2587	0.001100285
856	203	396	0.001100995
857	203	555	0.001163513
858	203	91	0.001191348
859	205	948	8.70E-04
860	205	949	8.70E-04
861	206	146	2.60E-04
862	206	2491	3.45E-04
863	206	237	4.30E-04
864	206	2315	5.66E-04
865	206	154	6.02E-04
866	206	390	7.88E-04
867	206	855	8.24E-04
868	206	2157	0.00102204
869	206	1810	0.001023978
870	206	1804	0.00104352
871	206	1465	0.001067915
872	206	1562	0.001073196
873	206	1377	0.001087052
874	206	2307	0.001089768
875	206	2276	0.001105113
876	206	807	0.001107344
877	206	1771	0.001141492
878	206	200	0.00115163
879	206	1071	0.00115163
880	206	2009	0.001161024
881	206	920	0.001184032
882	206	1705	0.001195258
883	208	1107	7.78E-04
884	208	550	7.78E-04
885	211	1518	8.44E-04
886	212	47	6.87E-04
887	212	48	6.87E-04
888	213	487	6.79E-04
889	213	2468	0.001047697
890	215	1378	3.53E-04
891	215	2068	4.26E-04
892	215	2286	5.35E-04
893	215	2409	6.33E-04
894	215	2091	6.96E-04
895	215	1178	7.84E-04
896	215	316	7.84E-04
897	215	2494	8.51E-04
898	215	1985	8.51E-04
899	215	2295	0.001164646
900	215	292	0.001195187
901	216	1098	2.36E-04
902	216	1099	2.36E-04
903	216	1100	2.36E-04
904	216	2386	2.36E-04
905	216	1424	2.36E-04
906	216	404	2.36E-04
907	216	1746	2.36E-04
908	216	1747	2.36E-04
909	216	1774	2.36E-04
910	216	1835	2.36E-04
911	216	1855	2.36E-04
912	216	1951	2.36E-04
913	216	1952	2.36E-04
914	216	1093	2.36E-04
915	216	1094	2.36E-04
916	216	1095	2.36E-04
917	216	1096	2.36E-04
918	216	1097	2.36E-04
919	217	116	4.15E-04
920	217	381	7.37E-04
921	217	2459	0.001048612
922	218	1813	8.89E-04
923	218	2293	9.71E-04
924	218	2298	9.71E-04
925	218	2329	9.71E-04
926	218	2347	9.71E-04
927	218	2385	9.71E-04
928	218	2387	9.71E-04
929	218	2423	9.71E-04
930	218	1186	9.71E-04
931	218	1222	9.71E-04
932	218	1223	9.71E-04
933	218	1224	9.71E-04
934	218	2596	9.71E-04
935	218	1270	9.71E-04
936	218	1316	9.71E-04
937	218	1329	9.71E-04
938	218	1332	9.71E-04
939	218	1333	9.71E-04
940	218	1334	9.71E-04
941	218	1335	9.71E-04
942	218	1336	9.71E-04
943	218	1525	9.71E-04
944	218	1526	9.71E-04
945	218	1545	9.71E-04
946	218	1101	9.71E-04
947	218	1733	9.71E-04
948	218	1801	9.71E-04
949	218	1836	9.71E-04
950	218	1837	9.71E-04
951	218	1893	9.71E-04
952	218	1979	9.71E-04
953	218	1980	9.71E-04
954	218	477	9.71E-04
955	218	2125	9.71E-04
956	218	1053	9.71E-04
957	218	2208	9.71E-04
958	218	2270	9.71E-04
959	218	2271	9.71E-04
960	218	2272	9.71E-04
961	219	1929	2.45E-05
962	220	2395	7.14E-04
963	220	1553	7.14E-04
964	220	1255	7.98E-04
965	220	180	0.001194598
966	220	1572	0.001194598
967	220	946	0.001194598
968	220	945	0.001194598
969	221	706	5.04E-04
970	221	283	5.90E-04
971	221	284	5.90E-04
972	221	1260	5.90E-04
973	221	1388	5.90E-04
974	221	1167	5.90E-04
975	221	1480	5.90E-04
976	221	1530	5.90E-04
977	221	687	5.90E-04
978	221	1531	5.90E-04
979	221	1557	5.90E-04
980	221	1544	5.90E-04
981	221	1590	5.90E-04
982	221	1643	5.90E-04
983	221	1667	5.90E-04
984	221	2179	5.90E-04
985	221	2210	5.90E-04
986	221	1064	5.90E-04
987	221	1127	6.47E-04
988	221	1570	7.47E-04
989	221	1976	8.48E-04
990	221	2087	9.58E-04
991	221	2311	0.001158953
992	222	238	4.75E-04
993	222	1886	5.24E-04
994	222	1900	5.81E-04
995	222	1805	7.48E-04
996	222	1721	8.83E-04
997	222	1331	9.03E-04
998	222	2397	9.61E-04
999	224	259	6.80E-05
1000	225	742	4.02E-04
1001	225	1734	4.38E-04
1002	225	1292	4.77E-04
1003	225	1811	4.77E-04
1004	225	740	5.32E-04
1005	225	743	5.78E-04
1006	225	741	6.50E-04
1007	225	1203	7.06E-04
1008	225	1202	7.82E-04
1009	225	1293	8.49E-04
1010	225	2405	9.50E-04
1011	226	2019	4.72E-04
1012	226	921	5.52E-04
1013	226	983	5.52E-04
1014	226	2021	8.22E-04
1015	226	1579	9.40E-04
1016	226	2095	0.001156667
1017	226	583	0.001177989
1018	227	2468	9.10E-04
1019	227	109	9.50E-04
1020	227	2265	0.001070982
1021	228	1272	8.30E-04
1022	231	736	3.65E-04
1023	231	2195	5.13E-04
1024	231	760	5.82E-04
1025	231	733	9.60E-04
1026	231	120	0.001148102
1027	233	895	5.01E-04
1028	233	1463	6.03E-04
1029	233	493	6.40E-04
1030	233	1752	6.59E-04
1031	233	68	6.68E-04
1032	233	1052	7.19E-04
1033	233	79	7.28E-04
1034	233	78	8.22E-04
1035	233	1720	8.25E-04
1036	233	165	8.32E-04
1037	233	2262	8.90E-04
1038	233	919	9.09E-04
1039	233	898	9.32E-04
1040	233	1406	9.46E-04
1041	233	2446	9.54E-04
1042	233	2012	9.73E-04
